Project ID,Transaction ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,QLICI Amount,City,State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract QLICI
WI0188,10059,55079187400,Metropolitan,2010,Milwaukee Economic Development Corporation,"$6,800,000.00 ",Milwaukee,WI,53202,Real Estate–Rehabilitation–Commercial,RE,YES,NO
WI0188,10060,55079187400,Metropolitan,2011,"Wisconsin Business Growth Fund, Inc.","$3,757,600.00 ",MILWAUKEE,WI,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0188,10061,55079187400,Metropolitan,2011,"Wisconsin Business Growth Fund, Inc.","$959,000.00 ",MILWAUKEE,WI,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0188,10062,55079187400,Metropolitan,2011,"Wisconsin Business Growth Fund, Inc.","$1,588,400.00 ",MILWAUKEE,WI,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0189,10063,55079187400,Metropolitan,2011,"M&I New Markets Fund, LLC","$2,250,000.00 ",Milwaukee,WI,53202,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0190,10064,55079006500,Metropolitan,2011,Milwaukee Economic Development Corporation,"$18,850,000.00 ",Milwaukee,WI,53216,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0191,10065,55079004400,Metropolitan,2006,Milwaukee Economic Development Corporation,"$720,000.00 ",Milwaukee,WI,53212,Business Financing,NRE,NO,NO
WI0191,10066,55079004400,Metropolitan,2011,Milwaukee Economic Development Corporation,"$690,000.00 ",Milwaukee,WI,53212,Business Financing,NRE,NO,NO
WI0192,10067,55079110100,Metropolitan,2011,Johnson Community Development Company,"$12,547,200.00 ",Milwaukee,WI,53214,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0192,10068,55079110100,Metropolitan,2011,Johnson Community Development Company,"$3,452,800.00 ",Milwaukee,WI,53214,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0193,10069,55079187400,Metropolitan,2011,"Wisconsin Community Development Legacy Fund, Inc.","$4,819,000.00 ",Milwaukee,WI,53202,Business Financing,RE,YES,NO
WI0193,10070,55079187400,Metropolitan,2011,"Wisconsin Community Development Legacy Fund, Inc.","$25,181,000.00 ",Milwaukee,WI,53202,Business Financing,RE,YES,NO
WI0193,10071,55079187400,Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$7,556,600.00 ",MILWAUKEE,WI,53202,Business Financing,NRE,YES,NO
WI0193,10072,55079187400,Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$2,628,400.00 ",MILWAUKEE,WI,53202,Business Financing,NRE,YES,NO
WI0194,10073,55079001300,Metropolitan,2011,Cinnaire New Markets LLC,"$5,882,400.00 ",Milwaukee,WI,53218,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0194,10074,55079001300,Metropolitan,2011,Cinnaire New Markets LLC,"$1,957,600.00 ",Milwaukee,WI,53218,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0195,10075,55079000102,Metropolitan,2011,"First-Ring Industrial Redevelopment Enterprise, Inc.","$11,313,397.00 ",Milwaukee,WI,53223,Business Financing,NRE,NO,NO
WI0195,10076,55079000102,Metropolitan,2011,"First-Ring Industrial Redevelopment Enterprise, Inc.","$3,876,603.00 ",Milwaukee,WI,53223,Business Financing,NRE,NO,NO
WI0196,10077,55003940000,Non-Metropolitan,2011,"Travois New Markets, LLC","$7,315,700.00 ",Odanah,WI,54861,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0196,10078,55003940000,Non-Metropolitan,2011,"Travois New Markets, LLC","$2,288,300.00 ",Odanah,WI,54861,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0197,10079,55079110100,Metropolitan,2011,Cinnaire New Markets LLC,"$6,149,002.00 ",West Milwaukee,WI,53214,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0197,10080,55079110100,Metropolitan,2011,Cinnaire New Markets LLC,"$2,082,998.00 ",West Milwaukee,WI,53214,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0198,10081,55079186800,Metropolitan,2011,Milwaukee Economic Development Corporation,"$14,000,000.00 ",Milwaukee,WI,53208,Business Financing,NRE,NO,NO
WI0199,10082,55025001502,Metropolitan,2011,Urban Action Community Development LLC,"$3,635,000.00 ",Madison,WI,53713,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0199,10083,55025001502,Metropolitan,2011,Urban Action Community Development LLC,"$1,365,000.00 ",Madison,WI,53713,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0200,10084,55079186800,Metropolitan,2012,Milwaukee Economic Development Corporation,"$255,000.00 ",Milwaukee,WI,53233,Business Financing,NRE,NO,NO
WI0201,10085,55079014100,Metropolitan,2012,Milwaukee Economic Development Corporation,"$420,000.00 ",Milwaukee,WI,53212,Business Financing,NRE,NO,NO
WI0202,10086,55079012300,Metropolitan,2012,"Coastal Enterprises, Inc.","$1,880,000.00 ",Milwaukee,WI,53206,Business Financing,NRE,NO,NO
WI0203,10087,55079015800,Metropolitan,2012,Local Initiatives Support Corporation,"$1,034,620.00 ",Milwaukee,WI,53204,Business Financing,NRE,NO,NO
WI0204,10088,55009001000,Metropolitan,2012,Johnson Community Development Company,"$3,200,000.00 ",Green Bay,WI,54301,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0205,10089,55079004300,Metropolitan,2012,Milwaukee Economic Development Corporation,"$1,000,000.00 ",Milwaukee,WI,53209,Business Financing,NRE,NO,NO
WI0205,10090,55079004300,Metropolitan,2012,Milwaukee Economic Development Corporation,"$400,000.00 ",Milwaukee,WI,53209,Business Financing,NRE,NO,NO
WI0206,10091,55079100200,Metropolitan,2012,"First-Ring Industrial Redevelopment Enterprise, Inc.","$5,570,250.00 ",West Allis,WI,53214,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0206,10092,55079100200,Metropolitan,2012,"First-Ring Industrial Redevelopment Enterprise, Inc.","$1,779,750.00 ",West Allis,WI,53214,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0207,10093,55043960100,Non-Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$2,118,397.00 ",MUSCODA,WI,53573,Business Financing,NRE,NO,NO
WI0207,10094,55043960100,Non-Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$1,610,397.00 ",MUSCODA,WI,53573,Business Financing,NRE,NO,NO
WI0207,10095,55043960100,Non-Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$2,754,603.00 ",MUSCODA,WI,53573,Business Financing,NRE,NO,NO
WI0207,10096,55043960100,Non-Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$1,324,200.00 ",MUSCODA,WI,53573,Business Financing,NRE,NO,NO
WI0207,10097,55043960100,Non-Metropolitan,2012,"Wisconsin Business Growth Fund, Inc.","$437,403.00 ",MUSCODA,WI,53573,Business Financing,NRE,NO,NO
WI0208,10098,55025001402,Metropolitan,2011,Johnson Community Development Company,"$2,000,000.00 ",Madison,WI,53713,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0209,10099,55079186800,Metropolitan,2012,"First-Ring Industrial Redevelopment Enterprise, Inc.","$7,385,500.00 ",Milwaukee,WI,53215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0209,10100,55079186800,Metropolitan,2012,"First-Ring Industrial Redevelopment Enterprise, Inc.","$2,414,500.00 ",Milwaukee,WI,53215,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0210,10101,55125940000,Non-Metropolitan,2012,"Travois New Markets, LLC","$8,450,200.00 ",Lac du Flambeau,WI,54538,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0210,10102,55125940000,Non-Metropolitan,2012,"Travois New Markets, LLC","$2,819,800.00 ",Lac du Flambeau,WI,54538,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0211,10103,55075961400,Non-Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$10,000,000.00 ",Marinette,WI,54143,Business Financing,NRE,NO,NO
WI0211,10104,55075961400,Non-Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$4,692,929.00 ",Marinette,WI,54143,Business Financing,NRE,NO,NO
WI0211,10105,55075961400,Non-Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$3,737,071.00 ",Marinette,WI,54143,Business Financing,NRE,NO,NO
WI0212,10106,55079011300,Metropolitan,2009,"M&I New Markets Fund, LLC","$2,146,092.00 ",milwaukee,WI,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0213,10107,55079187400,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$10,659,384.00 ",Milwaukee,WI,53204,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0213,10108,55079187400,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$4,641,000.00 ",Milwaukee,WI,53204,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0213,10109,55079187400,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$4,299,616.00 ",Milwaukee,WI,53204,Real Estate–Rehabilitation–Commercial,RE,NO,NO
WI0214,10110,55079011300,Metropolitan,2007,"M&I New Markets Fund, LLC","$7,500,000.00 ",milwaukee,WI,53202,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0215,10111,55025001300,Metropolitan,2012,"M&I New Markets Fund, LLC","$4,000,000.00 ",Madison,WI,53715,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0216,10112,55025001300,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$6,765,800.00 ",Madison,WI,53715,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0216,10113,55025001300,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$2,449,200.00 ",Madison,WI,53715,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0217,10114,55095961100,Non-Metropolitan,2012,"M&I New Markets Fund, LLC","$420,881.36 ",Turtle Lake,WI,54889,Business Financing,NRE,NO,NO
WI0217,10115,55095961100,Non-Metropolitan,2012,"M&I New Markets Fund, LLC","$1,000,000.00 ",Turtle Lake,WI,54889,Business Financing,NRE,NO,NO
WI0218,10116,55103970400,Non-Metropolitan,2012,Rural Development Partners LLC,"$4,960,000.00 ",Richland Center,WI,53581,Business Financing,NRE,YES,NO
WI0218,10117,55103970400,Non-Metropolitan,2012,Rural Development Partners LLC,"$1,760,000.00 ",Richland Center,WI,53581,Business Financing,NRE,YES,NO
WI0218,10118,55103970400,Non-Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$18,342,500.00 ",Richland Center,WI,53581,Business Financing,NRE,YES,NO
WI0218,10119,55103970400,Non-Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$4,657,500.00 ",Richland Center,WI,53581,Business Financing,NRE,YES,NO
WI0219,10120,55031021100,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$4,500,000.00 ",Superior,WI,54880,Business Financing,NRE,NO,NO
WI0219,10121,55031021100,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$19,505,000.00 ",Superior,WI,54880,Business Financing,NRE,NO,NO
WI0219,10122,55031021100,Metropolitan,2012,"Wisconsin Community Development Legacy Fund, Inc.","$5,995,000.00 ",Superior,WI,54880,Business Financing,NRE,NO,NO
WI0220,10123,55079186800,Metropolitan,2012,Milwaukee Economic Development Corporation,"$14,000,000.00 ",Milwaukee,WI,53208,Business Financing,NRE,NO,NO
WI0221,10124,55025001802,Metropolitan,2012,"M&I New Markets Fund, LLC","$5,600,000.00 ",Madison,WI,53703,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0222,10125,21057950100,Non-Metropolitan,2012,Boston Community Capital Inc.,"$19,588,500.00 ",Trego,WI,54888,Business Financing,NRE,NO,NO
WI0223,10126,55043960900,Non-Metropolitan,2012,Local Initiatives Support Corporation,"$8,685,000.00 ",Platteville,WI,53818,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WI0223,10129,55043960900,Non-Metropolitan,2012,"Waveland Community Development, LLC","$15,521,000.00 ",Platteville,WI,53818,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
WI0223,10130,55043960900,Non-Metropolitan,2012,"Waveland Community Development, LLC","$4,479,000.00 ",Platteville,WI,53818,Real Estate–Rehabilitation–Commercial,NRE,YES,NO
WI0223,10127,55043960900,Non-Metropolitan,2013,CEI Capital Management LLC,"$13,921,000.00 ",Platteville,WI,53818,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0223,10128,55043960900,Non-Metropolitan,2013,CEI Capital Management LLC,"$5,479,000.00 ",Platteville,WI,53818,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0224,10131,55079000900,Metropolitan,2009,Milwaukee Economic Development Corporation,"$270,000.00 ",Milwaukee,WI,53209,Business Financing,NRE,NO,NO
WI0225,10132,55079017900,Metropolitan,2011,IFF,"$525,000.00 ",Milwaukee,WI,53207,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0226,10133,55025001502,Metropolitan,2004,"Impact Seven, Inc.","$3,500,000.00 ",Madison,WI,53713,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0227,10134,55079004400,Metropolitan,2007,"M&I New Markets Fund, LLC","$3,000,000.00 ",milwaukee,WI,53212,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
WI0228,10135,55079004700,Metropolitan,2006,Milwaukee Economic Development Corporation,"$159,960.00 ",Milwaukee,WI,53216,Business Financing,NRE,NO,NO
WI0229,10136,55079186800,Metropolitan,2007,"M&I New Markets Fund, LLC","$4,000,000.00 ",milwaukee,WI,53208,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
WI0230,10137,55137960800,Non-Metropolitan,2008,"M&I New Markets Fund, LLC","$163,891.00 ",wautoma,WI,54982,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,NO,NO
WI0231,10138,55025001900,Metropolitan,2008,"M&I New Markets Fund, LLC","$500,000.00 ",madison,WI,53703,Business Financing,CDE,NO,NO
WI0232,10139,55129950100,Non-Metropolitan,2013,"Wisconsin Business Growth Fund, Inc.","$3,080,330.00 ",MINONG,WI,54859,Business Financing,NRE,NO,NO
WI0232,10140,55129950100,Non-Metropolitan,2013,"Wisconsin Business Growth Fund, Inc.","$8,319,670.00 ",MINONG,WI,54859,Business Financing,NRE,NO,NO
WI0233,10141,55079014900,Metropolitan,2013,Chase New Markets Corporation,"$2,114,250.00 ",Milwaukee,WI,53233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0233,10142,55079014900,Metropolitan,2013,Chase New Markets Corporation,"$885,750.00 ",Milwaukee,WI,53233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0233,10143,55079014900,Metropolitan,2013,"M&I New Markets Fund, LLC","$4,883,650.00 ",Milwaukee,WI,53233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0233,10144,55079014900,Metropolitan,2013,"M&I New Markets Fund, LLC","$1,906,350.00 ",Milwaukee,WI,53233,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0234,10145,55079004200,Metropolitan,2013,"First-Ring Industrial Redevelopment Enterprise, Inc.","$7,213,000.00 ",Milwaukee,WI,53216,Business Financing,NRE,NO,NO
WI0234,10146,55079004200,Metropolitan,2013,"First-Ring Industrial Redevelopment Enterprise, Inc.","$2,587,000.00 ",Milwaukee,WI,53216,Business Financing,NRE,NO,NO
WI0235,10147,55079186500,Metropolitan,2013,"M&I New Markets Fund, LLC","$5,660,000.00 ",Milwaukee,WI,53204,Business Financing,NRE,NO,NO
WI0235,10148,55079186500,Metropolitan,2013,"M&I New Markets Fund, LLC","$2,100,000.00 ",Milwaukee,WI,53204,Business Financing,NRE,NO,NO
WI0236,10149,55025001705,Metropolitan,2013,"Wisconsin Brownfield and Economic Development Fund, LLC","$6,000,000.00 ",Madison,WI,53703,Business Financing,NRE,NO,NO
WI0236,10150,55025001705,Metropolitan,2013,"Wisconsin Brownfield and Economic Development Fund, LLC","$5,900,000.00 ",Madison,WI,53703,Business Financing,NRE,NO,NO
WI0236,10151,55025001705,Metropolitan,2013,"Wisconsin Brownfield and Economic Development Fund, LLC","$4,831,000.00 ",Madison,WI,53703,Business Financing,NRE,NO,NO
WI0237,10152,55079000102,Metropolitan,2013,"First-Ring Industrial Redevelopment Enterprise, Inc.","$7,213,000.00 ",Milwaukee,WI,53223,Business Financing,NRE,NO,NO
WI0237,10153,55079000102,Metropolitan,2013,"First-Ring Industrial Redevelopment Enterprise, Inc.","$2,587,000.00 ",Milwaukee,WI,53223,Business Financing,NRE,NO,NO
WI0238,10154,55043960100,Non-Metropolitan,2013,"Greater Wisconsin Opportunities Fund, Inc.","$3,899,417.00 ",Muscoda,WI,53573,Business Financing,NRE,NO,NO
WI0238,10155,55043960100,Non-Metropolitan,2013,"Greater Wisconsin Opportunities Fund, Inc.","$1,490,583.00 ",Muscoda,WI,53573,Business Financing,NRE,NO,NO
WI0239,10156,55049950200,Metropolitan,2013,Rural Development Partners LLC,"$8,605,000.00 ",Muscoda,WI,53573,Business Financing,NRE,NO,NO
WI0239,10157,55049950200,Metropolitan,2013,Rural Development Partners LLC,"$3,395,000.00 ",Muscoda,WI,53573,Business Financing,NRE,NO,NO
WI0240,10158,55129950100,Non-Metropolitan,2013,"Wisconsin Community Development Legacy Fund, Inc.","$6,030,374.00 ",Minong,WI,54879,Business Financing,NRE,NO,NO
WI0240,10159,55129950100,Non-Metropolitan,2013,"Wisconsin Community Development Legacy Fund, Inc.","$1,742,730.00 ",Minong,WI,54879,Business Financing,NRE,NO,NO
WI0241,10160,55079009600,Metropolitan,2013,"Reinvestment Fund, Inc., The","$3,955,417.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WI0241,10161,55079009600,Metropolitan,2013,"Reinvestment Fund, Inc., The","$1,544,583.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,NRE,YES,NO
WI0241,10162,55079009600,Metropolitan,2014,Low Income Investment Fund,"$4,349,583.00 ",Milwaukee,WI,53208,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WI0241,10163,55079009600,Metropolitan,2014,Low Income Investment Fund,"$1,955,417.00 ",Milwaukee,WI,53208,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
WI0242,10170,55079009900,Metropolitan,2014,"PNC Community Partners, Inc.","$2,287,924.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10171,55079009900,Metropolitan,2014,"PNC Community Partners, Inc.","$292,076.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10172,55079009900,Metropolitan,2014,"PNC Community Partners, Inc.","$1,170,000.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10164,55079009900,Metropolitan,2014,IFF,"$6,367,170.00 ",Milwaukee,WI,53206,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10165,55079009900,Metropolitan,2014,IFF,"$2,720,000.00 ",Milwaukee,WI,53206,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10166,55079009900,Metropolitan,2014,IFF,"$812,830.00 ",Milwaukee,WI,53206,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10167,55079009900,Metropolitan,2014,"Forward Community Investments, Inc.","$3,094,906.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
WI0242,10168,55079009900,Metropolitan,2014,"Forward Community Investments, Inc.","$395,094.00 ",Milwaukee,WI,53205,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
