DATA_ID,NAME,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,RATING,REVIEWS,PRICE_HIGH,PRICE_LOW,ADDRESS,STREET,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,TELEPHONE,WEBSITE,RESERVATIONS,DELIVERY,TAKEOUT,ACCEPTS_CREDIT,ACCEPTS_APPLE_PAY,ACCEPTS_ANDROID_PAY,ACCEPTS_BITCOIN,GOOD_FOR,PARKING,BIKE_PARKING,WHEELCHAIR_ACCESSIBLE,GOOD_FOR_KIDS,GOOD_FOR_GROUPS,ATTIRE,AMBIENCE,NOISE_LEVEL,ALCOHOL,OUTDOOR_SEATING,WIFI,HAS_TV,WAITER_SERVICE,CATERS,COAT_CHECK,DOGS_ALLOWED,HAS_POOL_TABLE,GOOD_FOR_DANCING,HAPPY_HOUR,BEST_NIGHTS,SMOKING,GOOD_FOR_WORKING,GENDER_NEUTRAL_RESTROOM,MUSIC,MILITARY_DISCOUNT,DRIVE_THRU,MON_OPEN,MON_CLOSE,TUE_OPEN,TUE_CLOSE,WED_OPEN,WED_CLOSE,THU_OPEN,THU_CLOSE,FRI_OPEN,FRI_CLOSE,SAT_OPEN,SAT_CLOSE,SUN_OPEN,SUN_CLOSE,RATING_5,RATING_4,RATING_3,RATING_2,RATING_1
923,Warners Service Area,Restaurant,Ice Cream & Frozen Yogurt,Travel Services,Fast Food,2.222222222,9,10,0,"Governor Thomas E. Dewey Thruway, Warners, NY 13164",Governor Thomas E. Dewey Thruway,Warners,NY,13164,43.0907462,-76.3215478,,,No,No,Yes,Yes,,,,,,No,,Yes,Yes,Casual,,,No,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,0,2,2,1,4
924,Wa-Noa Golf Club Restaurant,Restaurant,Restaurants,,,,0,,,"Minoa-Bridgprt Rd, Minoa, NY 13116",Minoa-Bridgprt Rd,Minoa,NY,13116,43.10498001,-76.00253452,13156569890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
926,Daniel's Grill,Restaurant,American (Traditional),,,3.80952381,21,30,11,"69 North St, Marcellus, NY 13108",69 North St,Marcellus,NY,13108,42.9917877,-76.3396054,13156731656,danielsgrillrestaurant.com,Yes,No,Yes,Yes,,,,Dinner,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,Free,Yes,Yes,Yes,,,,,,,,,,,,,,,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,11:30 AM,9:00 PM,,,7,6,5,3,0
927,Smokey Bones Bar & Fire Grill,Restaurant,Barbeque,Bars,American (Traditional),3.408163265,49,30,11,"4036 State Rt 31, Liverpool, NY 13090",4036 State Rt 31,Liverpool,NY,13090,43.1848342,-76.2338136,13156527824,smokeybones.com,Yes,No,Yes,Yes,Yes,,,"Lunch, Dinner",Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,Yes,No,No,,Yes,No,Yes,,,,,,,,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,11:00 AM,1:00 AM,13,12,12,6,6
928,Thee Diner,Restaurant,Diners,Ice Cream & Frozen Yogurt,Breakfast & Brunch,3.818181818,11,10,0,"6043 RR 31, Cicero, NY 13039",6043 RR 31,Cicero,NY,13039,43.1762334,-76.1025498,13156997498,,No,No,Yes,Yes,,,,,Private Lot,No,,Yes,Yes,Casual,,Average,No,Yes,No,Yes,Yes,No,,,,,,,,,,,,,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,2,7,0,2,0
929,Wee's Chinese Restaurant Chef,Restaurant,Chinese,,,,0,,,"7608 Oswego Rd Ofc, Liverpool, NY 13090",7608 Oswego Rd Ofc,Liverpool,NY,13090,43.106456,-76.2177046,13156224567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
932,Fosters of Liverpool,Restaurant,Restaurants,,,,0,,,"105 1st St, Liverpool, NY 13088",105 1st St,Liverpool,NY,13088,43.1011564,-76.2031957,13154571230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
934,Jimmy John's,Restaurant,Sandwiches,,,3,9,30,11,"5785 E Circle Dr, Cicero, NY 13039",5785 E Circle Dr,Cicero,NY,13039,43.148004,-76.120515,13154585021,jimmyjohns.com,No,Yes,Yes,Yes,,,,,,,,Yes,No,Casual,,,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,3
935,Hing Sing,Restaurant,Restaurants,,,,0,,,"420 Old Liverpool Rd, Liverpool, NY 13088",420 Old Liverpool Rd,Liverpool,NY,13088,43.0876949,-76.187002,13154532288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
936,New China One,Restaurant,Chinese,,,3.666666667,3,,,"315 N Main St, North Syracuse, NY 13212",315 N Main St,North Syracuse,NY,13212,43.1395317,-76.1287628,13154585888,,,No,Yes,Yes,,,,,Street,,,,No,Casual,,,No,,No,,,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:30 PM,11:00 AM,10:30 PM,12:00 PM,9:00 PM,0,2,1,0,0
937,McDonald's,Restaurant,Fast Food,Burgers,,,0,,,"920 Old Liverpool Rd, Liverpool, NY 13088",920 Old Liverpool Rd,Liverpool,NY,13088,43.09986,-76.197902,13154577881,mcdonalds.com/us/en/home.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
938,Candy's Hillside,Restaurant,Restaurants,,,,0,,,"6207 Jamesville, Jamesville, NY 13078",6207 Jamesville,Jamesville,NY,13078,42.9692039,-76.0632923,13154691196,,No,No,No,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
940,Joe's Deli,Restaurant,Delis,,,,0,,,"6500 New Venture Gear Dr, East Syracuse, NY 13057",6500 New Venture Gear Dr,East Syracuse,NY,13057,43.088989,-76.072554,13154562837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
943,Great Wall,Restaurant,Chinese,Seafood,Asian Fusion,3.142857143,7,10,0,"New Country Plz\n5962 Rte 31, Cicero, NY 13039",New Country Plz\n5962 Rte 31,Cicero,NY,13039,43.174713,-76.107109,13156997078,,No,Yes,Yes,Yes,,,,,,,,Yes,Yes,Casual,,Average,No,No,No,Yes,No,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,2,1,2,0,2
944,B'ville Diner,Restaurant,Diners,Breakfast & Brunch,American (Traditional),3.306122449,49,10,0,"16 E Genesee St, Baldwinsville, NY 13027",16 E Genesee St,Baldwinsville,NY,13027,43.158745,-76.330929,13156389999,bvillediner.com,No,No,Yes,Yes,No,,,Breakfast,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,No,No,Free,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,12,9,4
946,Cora D's Restaurant,Restaurant,Restaurants,,,,0,,,"3783 Milton Ave, Camillus, NY 13031",3783 Milton Ave,Camillus,NY,13031,43.052388,-76.2656767,13154889593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
947,Collamer Country Restaurant,Restaurant,Restaurants,,,,0,,,"6402 Collamer Rd, East Syracuse, NY 13057",6402 Collamer Rd,East Syracuse,NY,13057,43.098038,-76.077882,13154377880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
948,Via Napoli Express Wood Fired & catering,Restaurant,Food Trucks,Street Vendors,Pizza,5,1,,,"217 First St, Liverpool, NY 13088",217 First St,Liverpool,NY,13088,43.0583529,-76.31103516,13158420698,vianapoliexpress.com,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,9:00 AM,11:30 PM,9:00 AM,11:30 PM,9:00 AM,11:30 PM,9:00 AM,11:30 PM,9:00 AM,11:30 PM,9:00 AM,11:30 PM,9:00 AM,11:30 PM,1,0,0,0,0
949,The Hen House,Restaurant,Diners,,,2.8,5,10,0,"6677 Manlius Center Rd, East Syracuse, NY 13057",6677 Manlius Center Rd,East Syracuse,NY,13057,43.06369891,-76.05781267,13152995788,,No,No,,Yes,,,,,,,,Yes,Yes,Casual,,,No,No,,Yes,Yes,,,,,,,,,,,,,,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,7:00 AM,2:00 PM,8:00 AM,1:00 PM,2,0,0,1,2
950,Louie's Tavern,Restaurant,American (New),,,,0,,,"4212 Milton Ave, Camillus, NY 13031",4212 Milton Ave,Camillus,NY,13031,43.0473907,-76.2928123,13154683768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
951,Barnes and Noble,Restaurant,Bookstores,Cafes,Toy Stores,4.111111111,9,30,11,"3454 Erie Blvd E, DeWitt, NY 13214",3454 Erie Blvd E,DeWitt,NY,13214,43.0452504,-76.0701276,13154492948,barnesandnoble.com,No,No,Yes,Yes,,,,,Private Lot,Yes,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,8:00 PM,3,4,2,0,0
952,Fusion Restaurant,Restaurant,Seafood,Meat Shops,,3,3,30,11,"3705 Brewerton Rd, North Syracuse, NY 13212",3705 Brewerton Rd,North Syracuse,NY,13212,43.1160836,-76.1461067,13154551270,,Yes,No,,,,,,,,,Yes,No,,,,,Full Bar,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0
953,African International Restaurant,Restaurant,African,,,,0,,,"700-726 US 11, North Syracuse, NY 13212",700-726 US 11,North Syracuse,NY,13212,43.1429393,-76.1273375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
954,William's Restaurant,Restaurant,Pizza,Italian,,3.5,2,30,11,"7275 Rt 298, East Syracuse, NY 13057",7275 Rt 298,East Syracuse,NY,13057,43.1134619,-76.0200004,13156569860,,,,,,,,,,,,,,,Casual,,,,No,,,Yes,,,,,,,,,,,,,,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,10:00 AM,2:00 AM,0,1,1,0,0
955,Mohegan Manor Restaurant,Restaurant,American (New),Sushi Bars,Seafood,3.375,32,60,31,"58 Oswego St, Baldwinsville, NY 13027",58 Oswego St,Baldwinsville,NY,13027,43.159421,-76.332542,13158570079,moheganmanor.com,Yes,Yes,Yes,Yes,No,,,Dinner,"Street, Private Lot",Yes,Yes,No,Yes,Dressy,Classy,Average,Full Bar,Yes,Free,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,4:30 PM,10:00 PM,4:30 PM,10:00 PM,4:30 PM,11:00 PM,4:30 PM,11:00 PM,4:30 PM,11:00 PM,11:00 AM,1:30 PM,9,7,6,7,3
956,Friendly's,Restaurant,Burgers,Ice Cream & Frozen Yogurt,American (Traditional),3.25,8,10,0,"3275 Erie Boulevard, Dewitt, NY 13214",3275 Erie Boulevard,Dewitt,NY,13214,43.05053,-76.071616,13154468332,friendlys.com,No,No,Yes,Yes,,,,,,,,Yes,Yes,Casual,,Loud,No,No,No,No,Yes,No,,,,,,,,,,,,No,7:00 AM,11:00 PM,7:00 AM,11:00 PM,7:00 AM,11:00 PM,7:00 AM,11:00 PM,7:00 AM,12:00 AM,7:00 AM,12:00 AM,7:00 AM,11:00 PM,2,2,2,0,2
957,Sal's Birdland,Restaurant,Pizza,Chicken Wings,,,0,,,"Papa's Expy\n424 W Seneca Tpke, Syracuse, NY 13066",Papa's Expy\n424 W Seneca Tpke,Syracuse,NY,13066,43.03831236,-75.99877641,13153730428,salsbirdland.com/salslocation…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
958,Cooper's Landing,Restaurant,Sports Bars,American (Traditional),,3.666666667,3,10,0,"7459 W Murray Dr, Cicero, NY 13039",7459 W Murray Dr,Cicero,NY,13039,43.180988,-76.009156,13156981536,,,,,,,,,,,,,,Yes,,,,Full Bar,Yes,,Yes,,,No,,,No,Yes,,,,,,,,12:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,0,2,1,0,0
959,The Suds Factory River Grill,Restaurant,American (Traditional),,,3.275,40,30,11,"3 Syracuse St, Baldwinsville, NY 13027",3 Syracuse St,Baldwinsville,NY,13027,43.1564358,-76.3321841,13155792537,s502965190.onlinehome.us,Yes,No,Yes,Yes,,,,,,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,Yes,No,,,,,,,,,,,,,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,11:30 AM,2:00 AM,12:00 PM,2:00 AM,12,8,6,7,7
960,Sandy and Sons,Restaurant,Sandwiches,American (Traditional),,2,1,,,"207 W Manlius St, East Syracuse, NY 13057",207 W Manlius St,East Syracuse,NY,13057,43.063901,-76.073372,13152995355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0
962,The Office Bar & Grill,Restaurant,Bars,Burgers,Chicken Wings,4.4,5,30,11,"29 Oswego St, Baldwinsville, NY 13027",29 Oswego St,Baldwinsville,NY,13027,43.1589108,-76.332847,13153030153,,No,No,Yes,Yes,No,,No,,,Yes,,Yes,Yes,Casual,,Average,Full Bar,No,Free,Yes,Yes,,No,No,No,Yes,Yes,Sat,No,,,,,No,3:00 PM,2:00 AM,3:00 PM,2:00 AM,3:00 PM,2:00 AM,3:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,12:00 PM,2:00 AM,4,0,0,1,0
964,West Taft Deli,Restaurant,Caterers,Delis,,,0,,,"4820 W Taft Rd, Liverpool, NY 13088",4820 W Taft Rd,Liverpool,NY,13088,43.1200562,-76.1821117,13154532422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
965,Domino's Pizza,Restaurant,Pizza,Chicken Wings,Sandwiches,1.2,5,10,0,"7787 Oswego Rd, Liverpool, NY 13090",7787 Oswego Rd,Liverpool,NY,13090,43.147311,-76.2312016,13156221000,dominos.com,No,Yes,Yes,Yes,,,,,,,No,Yes,No,Casual,,,No,No,No,No,No,Yes,,,,,,,,,,,,,10:30 AM,12:00 AM,10:30 AM,12:00 AM,10:30 AM,12:00 AM,10:30 AM,12:00 AM,10:30 AM,2:00 AM,10:30 AM,2:00 AM,10:30 AM,12:00 AM,0,0,0,1,4
967,Original Pizza Of Boston,Restaurant,Pizza,Italian,,3,3,,,"2660 Brickyard Rd, Warners, NY 13164",2660 Brickyard Rd,Warners,NY,13164,43.0922573,-76.31978228,13156723650,,No,No,Yes,Yes,,,,,,,,Yes,Yes,,,,,,Free,,,,,,,,,,,,,,,,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,9:00 PM,9:00 AM,10:00 PM,9:00 AM,9:00 PM,9:00 AM,10:00 PM,1,0,0,2,0
968,Outback Steakhouse,Restaurant,Steakhouses,,,3.3,20,30,11,"3946 State Rte 31, Liverpool, NY 13090",3946 State Rte 31,Liverpool,NY,13090,43.1839416,-76.2366576,13156221559,outback.com,Yes,No,Yes,Yes,,,,Dinner,Private Lot,No,,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,Yes,No,,,,,,,,,,,,,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,10:30 PM,11:00 AM,10:30 PM,11:00 AM,9:00 PM,6,5,2,3,4
969,Lock 24 Restaurant,Restaurant,Seafood,American (Traditional),,2.760869565,46,30,11,"33 Water St, Baldwinsville, NY 13027",33 Water St,Baldwinsville,NY,13027,43.1555166,-76.3330621,13156352794,lock24restaurant.net,Yes,No,Yes,Yes,,,,"Lunch, Dinner",Private Lot,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,9:30 AM,9:00 PM,8,10,5,9,14
972,Daves Diner,Restaurant,Diners,,,3.130434783,23,10,0,"119 W Seneca St, Manlius, NY 13104",119 W Seneca St,Manlius,NY,13104,43.000473,-75.981596,13156821966,,No,No,No,Yes,,,,Breakfast,Private Lot,,Yes,Yes,Yes,Casual,,Average,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,4,7,2
973,Canale's Italian Take Out,Restaurant,Italian,Pizza,,3.617647059,34,30,11,"7421 Oswego Rd, Liverpool, NY 13090",7421 Oswego Rd,Liverpool,NY,13090,43.1285541,-76.2203331,13157014323,canalesrestaurant.com,Yes,Yes,Yes,Yes,No,,,"Lunch, Dinner",,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,Yes,Yes,,,,,,,,,,,,,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,9:00 PM,4:00 PM,9:00 PM,12,9,5,4,4
974,Vincenzo's Dewitt Pizzeria,Restaurant,Pizza,Breakfast & Brunch,Chicken Wings,1,1,,,"5980 Butternut Dr, East Syracuse, NY 13057",5980 Butternut Dr,East Syracuse,NY,13057,43.062553,-76.045771,13154384300,vincenzosdewittpizzeria.com,,No,,No,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,9:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,12:00 PM,8:00 PM,0,0,0,0,1
975,Euclid Restaurant,Restaurant,Pizza,Italian,Seafood,2.666666667,12,30,11,"4285 State Route 31, Clay, NY 13041",4285 State Route 31,Clay,NY,13041,43.1866332,-76.2172983,13156222750,euclidrestaurant.com,Yes,No,Yes,Yes,Yes,,,,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,Yes,Yes,,,,,,,,,,,,,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,9:30 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,8:00 PM,2,2,1,4,3
976,Tony's Pizza,Restaurant,Pizza,,,,0,,,"7847 Goguen Dr, Liverpool, NY 13090",7847 Goguen Dr,Liverpool,NY,13090,43.1497059,-76.1961288,13156220737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
977,Antonio's to-go,Restaurant,Italian,,,,0,,,"447 S Main St, North Syracuse, NY 13212",447 S Main St,North Syracuse,NY,13212,43.1279162,-76.1352757,13154587437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
978,San Remo Pizza,Restaurant,Pizza,,,,0,,,"1349 Cold Springs Rd, Liverpool, NY 13090",1349 Cold Springs Rd,Liverpool,NY,13090,43.121944,-76.236348,13154530999,sanremopizza.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
979,Dominick's Pizzeria & Deli,Restaurant,Pizza,,,,0,,,"1349 Cold Springs Rd, Liverpool, NY 13090",1349 Cold Springs Rd,Liverpool,NY,13090,43.121944,-76.236348,13154610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
980,Friendly Restaurants,Restaurant,Restaurants,,,3,1,,,"Great Northern Mall, Clay, NY 13041",Great Northern Mall,Clay,NY,13041,43.192952,-76.2131474,13156523786,,,No,,Yes,,,,,,,,Yes,No,Casual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
981,Stingers,Restaurant,Pizza,,,2.833333333,18,10,0,"4500 Pewter Ln\nBldg 3, Manlius, NY 13104",4500 Pewter Ln\nBldg 3,Manlius,NY,13104,42.9915657,-75.95655823,13156928100,stingerspizzapub.com,Yes,No,Yes,Yes,,No,No,"Lunch, Dinner",Private Lot,Yes,,Yes,Yes,Casual,Casual,Loud,Full Bar,No,Free,Yes,No,Yes,,No,,,,,,,,,,,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,10:00 PM,11:30 AM,12:00 AM,12:00 PM,11:30 PM,12:00 PM,8:00 PM,2,4,5,3,4
984,Gianni's Pizza,Restaurant,Pizza,,,,0,,,"201 E Manlius St, East Syracuse, NY 13057",201 E Manlius St,East Syracuse,NY,13057,43.064442,-76.068619,13154384466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
985,La-Bella Pizzeria,Restaurant,Pizza,,,3,1,,,"700 Old Liverpool Rd, Liverpool, NY 13088",700 Old Liverpool Rd,Liverpool,NY,13088,43.095539,-76.196088,13154513177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
986,Twin Trees,Restaurant,Pizza,,,2.75,12,30,11,"7608 Oswego Rd\nSte 1, Liverpool, NY 13090",7608 Oswego Rd\nSte 1,Liverpool,NY,13090,43.1387472,-76.22517442,13156522700,twintreespizza.com,Yes,Yes,Yes,Yes,,,,,,Yes,,Yes,Yes,Casual,,Average,Full Bar,No,No,Yes,Yes,Yes,,,,,,,,,,,,,3:30 PM,10:00 PM,3:30 PM,10:00 PM,3:30 PM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,11:00 AM,10:00 PM,2,2,2,3,3
987,La Bella Pizza,Restaurant,Pizza,,,,0,,,"8097 Brewerton Rd, Cicero, NY 13039",8097 Brewerton Rd,Cicero,NY,13039,43.163464,-76.119971,13156988500,labellapizzeria.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
988,Wysocki's Lake Pk Manor,Restaurant,Restaurants,,,4,4,30,11,"6574 Lakeshore Rd, Cicero, NY 13039",6574 Lakeshore Rd,Cicero,NY,13039,43.1984813,-76.0639615,13156997828,,No,No,No,Yes,,,,,Private Lot,,,Yes,Yes,Dressy,Romantic,Average,Full Bar,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0
989,Sal's Pizza & Restaurant,Restaurant,Pizza,Italian,American (Traditional),3.705882353,51,30,11,"41 E Genesee St, Baldwinsville, NY 13027",41 E Genesee St,Baldwinsville,NY,13027,43.1592329,-76.3279768,13154014737,salspizzabville.com,No,Yes,Yes,Yes,,,,"Lunch, Dinner",Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,Yes,Yes,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,11:00 PM,11:00 AM,11:00 PM,12:00 PM,10:00 PM,23,10,4,8,6
990,New York Pizza and Deli,Restaurant,Pizza,Delis,,,0,,,"1349 Coldsprings Rd, Liverpool, NY 13090",1349 Coldsprings Rd,Liverpool,NY,13090,43.121944,-76.236348,13154573333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
992,Kim's Cicero Diner,Restaurant,American (New),American (Traditional),Diners,2.428571429,14,10,0,"8319 Brewerton Rd, Cicero, NY 13039",8319 Brewerton Rd,Cicero,NY,13039,43.173813,-76.119252,13156981805,kimscicerodiner.com,Yes,Yes,Yes,Yes,,,No,Brunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,Yes,Yes,,No,,,,,,,,,,,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,2:00 PM,6:00 AM,8:00 PM,6:00 AM,2:00 PM,6:00 AM,1:00 PM,3,1,1,3,6
994,Taco Bell,Restaurant,Mexican,Tex-Mex,Fast Food,3.2,5,,,"8095 Oswego Rd, Liverpool, NY 13090",8095 Oswego Rd,Liverpool,NY,13090,43.161914,-76.23292,13156220224,tacobell.com,No,No,Yes,Yes,No,No,No,,Private Lot,Yes,Yes,,Yes,,,Average,No,No,Free,No,No,No,,No,,,,,,,,,,,7:00 AM,1:00 AM,7:00 AM,1:00 AM,7:00 AM,1:00 AM,7:00 AM,1:00 AM,7:00 AM,2:00 AM,7:00 AM,2:00 AM,7:00 AM,1:00 AM,1,1,2,0,1
995,BYRNE DAIRY STORES,Restaurant,Pizza,Convenience Stores,,,0,,,"6800 Manlius Center Rd, East Syracuse, NY 13057",6800 Manlius Center Rd,East Syracuse,NY,13057,43.062357,-76.050776,13154330042,byrnedairy.com,No,No,No,Yes,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
996,Café Kubal,Restaurant,Cafes,,,,0,10,0,"5700 W Genesee St, Camillus, NY 13031",5700 W Genesee St,Camillus,NY,13031,43.04112613,-76.29391371,,,,,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
997,Parkway Pizza,Restaurant,Pizza,Italian,Sandwiches,4.4,5,10,0,"332 Costello Pkwy, Minoa, NY 13116",332 Costello Pkwy,Minoa,NY,13116,43.0694893,-76.000592,13156569000,parkwaypizzaminoa.com,No,Yes,Yes,Yes,,,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,No,Yes,,,No,,,,,,,,,,,,,,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,11:00 AM,10:00 PM,12:00 PM,10:00 PM,2,3,0,0,0
998,Victor's Inn,Restaurant,Restaurants,,,,0,,,"2 Main St, Camillus, NY 13031",2 Main St,Camillus,NY,13031,43.039493,-76.304416,13156728080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
